8,24;0,0111981;14511;2059,15;23,2618;-1482,86;-531,786;-1272,15;1595,21;1;8,24;23804400
8,28;0,0111969;14511;2059,15;23,2618;-1482,86;-531,786;-1272,15;1595,21;1;8,28;23804800
8,32;0,0111957;14511;2059,15;23,2618;-1482,86;-531,786;-1272,15;1595,21;1;8,32;23805200
8,36;0,0111945;14511;2059,15;23,2618;-1482,86;-531,786;-1272,15;1595,21;1;8,36;23805600
8,4;0,0111934;14511;2059,15;23,2618;-1482,86;-531,786;-1272,15;1595,21;1;8,4;23806000
8,44;0,0111923;14511;2059,15;23,2618;-1482,86;-531,786;-1272,15;1595,21;1;8,44;23806400
8,48;0,0111913;14511;2059,15;23,2618;-1482,86;-531,786;-1272,15;1595,21;1;8,48;23806800
8,52;0,0111904;14511;2059,15;23,2618;-1482,86;-531,786;-1272,15;1595,21;1;8,52;23807200
8,56;0,0111895;14511;2059,15;23,2618;-1482,86;-531,786;-1272,15;1595,21;1;8,56;23807600
8,6;0,0111886;14511;2059,15;23,2618;-1482,86;-531,786;-1272,15;1595,21;1;8,6;23808000
8,64;0,0111878;14511;2059,15;23,2618;-1482,86;-531,786;-1272,15;1595,21;1;8,64;23808400
8,68;0,0111871;14511;2059,15;23,2618;-1482,86;-531,786;-1272,15;1595,21;1;8,68;23808800
8,72;0,0111864;14511;2059,15;23,2618;-1482,86;-531,786;-1272,15;1595,21;1;8,72;23809200
8,76;0,0111857;14511;2059,15;23,2618;-1482,86;-531,786;-1272,15;1595,21;1;8,76;23809600
8,8;0,0111851;14511;2059,15;23,2618;-1482,86;-531,786;-1272,15;1595,21;1;8,8;23810000
8,84;0,0111846;14511;2059,15;23,2618;-1482,86;-531,786;-1272,15;1595,21;1;8,84;23810400
8,88;0,0111841;14511;2059,15;23,2618;-1482,86;-531,786;-1272,15;1595,21;1;8,88;23810800
8,92;0,0111836;14511;2059,15;23,2618;-1482,86;-531,786;-1272,15;1595,21;1;8,92;23811200
